Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SEMPERIT HOLDING AG - NET CASH FLOW-OPERATING ACTIVS,AT0000785555(WC04860),E,56074,144874,50383,29405,106672,137165,46409,59816,34416,56770,3786,72017,179604
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SENVION SA - NET CASH FLOW-OPERATING ACTIVS,LU1377527517(WC04860),E,NA,NA,NA,NA,NA,NA,NA,318052,137687,-91161,NA,NA,NA
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SES S.A. - NET CASH FLOW-OPERATING ACTIVS,LU0088087324(WC04860),E,952800,987900,1019900,901800,1038900,968200,1051000,1269900,1085600,1068200,973400,914800,831000
SES S.A. - INCREASE/DECREASE OTH ACCURALS,LU0088087324(WC04829),E,98600,27100,48300,8700,NA,NA,NA,NA,NA,NA,NA,NA,NA
SESA SPA - NET CASH FLOW-OPERATING ACTIVS,IT0004729759(WC04860),E,NA,NA,-4,696,9722,12610,21386,21292,33684,35222,50877,29702,96550
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SGL CARBON SE - NET CASH FLOW-OPERATING ACTIVS,DE0007235301(WC04860),E,218600,128000,115500,136200,115000,153300,-1900,-27800,-5400,-42100,30000,72800,115300
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SHOP APOTHEKE - NET CASH FLOW-OPERATING ACTIVS,NL0012044747(WC04860),E,NA,NA,NA,NA,NA,NA,NA,-9729,-18463,-25285,-28009,-36435,4879
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SHURGARD SELF ST - NET CASH FLOW-OPERATING ACTIVS,LU1883301340(WC04860),E,NA,NA,NA,NA,NA,NA,NA,84214,76894,100879,102179,101984,125935
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SIEMENS AG - NET CASH FLOW-OPERATING ACTIVS,DE0007236101(WC04860),E,7795000,5805000,9007000,7003000,6410000,6384000,6483000,6015000,6802000,6176000,7424000,7333000,3367000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SIEMENS - NET CASH FLOW-OPERATING ACTIVS,DE000ENER6Y0(WC04860),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,472000,641000,1456000,1461000
SIEMENS - INCREASE/DECREASE OTH ACCURALS,DE000ENER6Y0(WC04829),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-4000,-11000,NA
SIEMENS GAMESA RE - NET CASH FLOW-OPERATING ACTIVS,ES0143416115(WC04860),E,423797,70886,687328,-587764,427548,213328,309086,328070,658299,-376414,677830,728550,610192
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SIEMENS HEALTHI - NET CASH FLOW-OPERATING ACTIVS,DE000SHL1006(WC04860),E,NA,NA,NA,NA,NA,NA,NA,1815000,1670000,1725000,1440000,1497000,1805000
SIEMENS HEALTHI - INCREASE/DECREASE OTH ACCURALS,DE000SHL1006(WC04829),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-345000,NA
SIF HOLDING NV - NET CASH FLOW-OPERATING ACTIVS,NL0011660485(WC04860),E,NA,NA,NA,NA,23730,52488,33570,25422,52887,53885,5547,30853,34336
SIF HOLDING NV - INCREASE/DECREASE OTH ACCURALS,NL0011660485(WC04829),E,NA,NA,NA,NA,750,-94,681,-859,976,314,324,-347,878
SIGNIFY NV - NET CASH FLOW-OPERATING ACTIVS,NL0011821392(WC04860),E,NA,NA,NA,NA,NA,264000,478000,717000,505000,435000,381000,599000,891000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SILTRONIC AG - NET CASH FLOW-OPERATING ACTIVS,DE000WAF3001(WC04860),E,NA,NA,NA,NA,-46200,47700,124700,96100,115600,298900,651900,385300,236700
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SIMCORP AS - NET CASH FLOW-OPERATING ACTIVS,DK0060495240(WC04860),DK,202441,275543,212223,285908,347413,354002,345066,404420,487587,413717,613154,616554,779918
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SINCH AB - NET CASH FLOW-OPERATING ACTIVS,SE0016101844(WC04860),SK,NA,NA,NA,NA,NA,NA,-5134,94939,NA,51268,304640,327254,453920
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SIVERS - NET CASH FLOW-OPERATING ACTIVS,SE0003917798(WC04860),SK,NA,NA,NA,NA,-6959,-12520,-3820,-9252,-23523,-30438,-20196,-42446,-40067
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SIXT SE - NET CASH FLOW-OPERATING ACTIVS,DE0007231326(WC04860),E,25848,595218,-25282,12883,486446,114268,-141827,-453577,-173727,9659,-346388,-39580,669281
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SKANDINAVISKA ENSK - NET CASH FLOW-OPERATING ACTIVS,SE0000148884(WC04860),SK,9667000,-31836000,-49488000,15061000,29101000,56240000,-88805000,62588000,98326000,1413000,86834000,104085000,-92932000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SKANSKA AB - NET CASH FLOW-OPERATING ACTIVS,SE0000113250(WC04860),SK,747000,7551000,6260000,265000,-195000,6152000,4636000,8633000,-884000,2818000,9512000,6495000,11768000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
AB SKF - NET CASH FLOW-OPERATING ACTIVS,SE0000108227(WC04860),SK,3687000,8001000,5551000,5586000,6203000,5315000,4528000,7731000,7150000,6429000,8345000,9410000,8265000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SKISTAR AB - NET CASH FLOW-OPERATING ACTIVS,SE0012141687(WC04860),SK,447352,492652,490179,365379,311278,399065,362163,503528,521418,629108,679160,722350,734646
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SLM SOLUTION - NET CASH FLOW-OPERATING ACTIVS,DE000A111338(WC04860),E,NA,NA,NA,NA,NA,-567,-13488,-7416,-6334,-9040,-17734,-496,-7657
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SMA SOLAR TECH - NET CASH FLOW-OPERATING ACTIVS,DE000A0DJ6J9(WC04860),E,187477,221506,386313,238874,116134,-2447,-27570,104173,145370,116763,-54268,-1184,-31384
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SMART EYE AB (PUBL) - NET CASH FLOW-OPERATING ACTIVS,SE0009268279(WC04860),SK,NA,NA,NA,NA,NA,NA,10392,5251,-22532,-19330,-40922,-81144,-64282
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SMCP SA - NET CASH FLOW-OPERATING ACTIVS,FR0013214145(WC04860),E,NA,NA,NA,NA,NA,NA,-24636,71243,29815,43903,76561,183554,190400
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SMURFIT KAPPA GROUP - NET CASH FLOW-OPERATING ACTIVS,IE00B1RR8406(WC04860),E,568217,413000,364000,643000,579000,645000,743000,785000,738000,747000,1037000,1168000,1251000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SNAM SPA - NET CASH FLOW-OPERATING ACTIVS,IT0003153415(WC04860),E,1053000,1164000,1775000,1537000,820000,1839000,1535000,2054000,1627000,1864000,1826000,1486000,1597000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STE. GENL. DE FRANCE - NET CASH FLOW-OPERATING ACTIVS,FR0000130809(WC04860),E,-437000,16673000,17943000,5808000,7252000,13882000,-15636000,12180000,3078000,28194000,12607000,-9579000,-5148000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SODEXO - NET CASH FLOW-OPERATING ACTIVS,FR0000121220(WC04860),E,780000,577000,1006000,846000,1018000,618000,825000,1017000,945000,1062000,1133000,1268000,630000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOFINA SA - NET CASH FLOW-OPERATING ACTIVS,BE0003717312(WC04860),E,53436,183822,78107,75143,-63274,75321,45223,155076,62848,81971,-29115,66001,-63153
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOFTWARE AG - NET CASH FLOW-OPERATING ACTIVS,DE000A2GS401(WC04860),E,140082,200492,227444,198644,184489,171783,143200,185437,203696,189385,195058,172036,112448
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOITEC - NET CASH FLOW-OPERATING ACTIVS,FR0013227113(WC04860),E,60379,30814,43349,34107,-14784,-46430,-196601,-9307,-21678,23730,33924,57310,98072
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOLAR A/S - NET CASH FLOW-OPERATING ACTIVS,DK0010274844(WC04860),DK,330269,880105,346845,361146,457113,261793,158000,278000,221000,-1000,208000,295000,813000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOLARIA ENERGIA Y - NET CASH FLOW-OPERATING ACTIVS,ES0165386014(WC04860),E,-127600,77813,-53224,-12626,-6843,24449,-8366,-1095,-3951,16067,15980,14575,47552
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOLARPACK CORPORAC - NET CASH FLOW-OPERATING ACTIVS,ES0105385001(WC04860),E,NA,NA,NA,NA,NA,NA,NA,-36401,-2369,-74318,-3705,-9816,42108
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOLARWORLD AG - NET CASH FLOW-OPERATING ACTIVS,DE000A1YCMM2(WC04860),E,287455,-72743,214262,-109406,-117190,-33130,-65340,43203,-55161,NA,NA,NA,NA
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOLOCAL GROUP SA - NET CASH FLOW-OPERATING ACTIVS,FR00140006O9(WC04860),E,320170,283668,291778,240390,226467,191359,107060,134386,99705,28260,49107,-74481,-16638
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOLUTIONS 30 SE - NET CASH FLOW-OPERATING ACTIVS,FR0013379484(WC04860),E,-100,1562,2121,1000,NA,NA,NA,NA,NA,NA,72596,65826,136849
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOLVAY SA - NET CASH FLOW-OPERATING ACTIVS,BE0003470755(WC04860),E,1175000,1058000,576000,889000,1280000,1080000,1388000,1233000,1572000,1240000,1495000,1586000,1024000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SONAE SGPS SA - NET CASH FLOW-OPERATING ACTIVS,PTSON0AM0001(WC04860),E,301290,600825,474114,438915,557266,344601,304529,207325,215427,384879,458198,714353,529918
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOPRA STERIA - NET CASH FLOW-OPERATING ACTIVS,FR0000050809(WC04860),E,65567,103211,105835,69996,56278,50119,139636,118800,220300,236000,224200,414300,392200
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SPAR NORD BANK - NET CASH FLOW-OPERATING ACTIVS,DK0060036564(WC04860),DK,719789,367500,5590600,-2742500,1671100,238100,485100,1327300,1339100,338000,995000,1125000,1072000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SPAREBANK 1 - NET CASH FLOW-OPERATING ACTIVS,NO0006000801(WC04860),NK,730000,1005000,1133000,503000,864000,1897000,3625000,-57000,2849000,286000,662000,-800000,34000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SPAREBANK - NET CASH FLOW-OPERATING ACTIVS,NO0010751910(WC04860),NK,NA,NA,NA,NA,707000,586000,1669000,-1521000,1090000,793000,1191000,1961000,2079000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SPAREBANK 1 SMN - NET CASH FLOW-OPERATING ACTIVS,NO0006390301(WC04860),NK,-2106000,3067000,1284000,967000,1188000,1244000,1400000,-88000,2690000,572000,2007000,1502000,-5078000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SPAREBANK 1 SR BANK - NET CASH FLOW-OPERATING ACTIVS,NO0010631567(WC04860),NK,-2302000,6895000,2858000,562000,-9476000,3819000,5033000,5545000,2773000,6063000,4142000,3156000,6467000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SPAREBANKEN VEST - NET CASH FLOW-OPERATING ACTIVS,NO0006000900(WC04860),NK,-2840000,203000,45000,2205000,1058000,899000,1275000,1771000,1302000,1257000,1741000,1913000,1790000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SPIE SA - NET CASH FLOW-OPERATING ACTIVS,FR0012757854(WC04860),E,NA,NA,173952,116397,101473,228842,186999,171632,322590,249849,306535,382503,497741
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SSAB SVENSKT STAL AB - NET CASH FLOW-OPERATING ACTIVS,SE0000171100(WC04860),SK,7061000,4145000,52000,3508000,4652000,1735000,1737000,4444000,3297000,6650000,6750000,5341000,4366000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STABILUS SA - NET CASH FLOW-OPERATING ACTIVS,LU1066226637(WC04860),E,NA,NA,NA,NA,47308,53655,57657,53759,103465,113646,141618,141774,104067
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STALPRODKUT SA - NET CASH FLOW-OPERATING ACTIVS,PLSTLPD00017(WC04860),PZ,258543,291222,131187,96547,257507,213041,193494,415529,261679,423424,338627,356377,341585
STALPRODKUT SA - INCREASE/DECREASE OTH ACCURALS,PLSTLPD00017(WC04829),PZ,NA,1196,-165,-304,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEALTHGAS, INC. - NET CASH FLOW-OPERATING ACTIVS",MHY816691064(WC04860),E,32719,34662,21073,30319,37531,36939,41834,43569,32756,45960,32089,27572,45424
"STEALTHGAS, INC. - INCREASE/DECREASE OTH ACCURALS",MHY816691064(WC04829),E,402,1131,-501,-490,-1281,19,774,1541,-275,510,288,-1602,-2508
STELLANTIS NV - NET CASH FLOW-OPERATING ACTIVS,NL00150001Q9(WC04860),E,384000,4601000,6110000,5195000,6444000,7589000,8169000,9569000,10594000,10385000,9229000,11164000,9183000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STILLFRONT GROUP - NET CASH FLOW-OPERATING ACTIVS,SE0015346135(WC04860),SK,NA,NA,NA,235,1713,-2725,-8171,3801,29959,22798,210000,484000,1251000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STMICROELECTRONICS - NET CASH FLOW-OPERATING ACTIVS,NL0000226223(WC04860),E,1171821,585015,1359063,629622,474159,568436,842919,1048099,1188698,1731140,1793324,1965546,2142516
STMICROELECTRONICS - INCREASE/DECREASE OTH ACCURALS,NL0000226223(WC04829),E,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STO AG - NET CASH FLOW-OPERATING ACTIVS,DE0007274136(WC04860),E,84342,112018,92799,93856,73715,82025,94703,79937,95036,86273,80492,116357,175892
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STOCKMANN OYJ - NET CASH FLOW-OPERATING ACTIVS,FI0009000251(WC04860),E,170200,147000,92069,66200,123900,125600,29700,17300,41600,25900,82900,102300,149000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STOLT NIELSEN - NET CASH FLOW-OPERATING ACTIVS,BMG850801025(WC04860),E,98247,165491,164156,167865,153012,143347,202691,268757,290860,288137,277394,247990,309748
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STORA ENSO OYJ - NET CASH FLOW-OPERATING ACTIVS,FI0009005961(WC04860),E,612500,1302500,811900,696800,935600,988000,888000,1216000,1360000,1202000,1092000,1649000,1128000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STOREBRAND ASA - NET CASH FLOW-OPERATING ACTIVS,NO0003053605(WC04860),NK,-3194100,1878000,4714000,2632000,281000,2914000,6674000,-3156000,813000,24000,724000,-1546000,-2798000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STORYTEL AB (PUBL) - NET CASH FLOW-OPERATING ACTIVS,SE0007439443(WC04860),SK,-3369,-1126,-2672,-10306,NA,-4296,-6958,32125,41777,12034,-187069,-338588,-82816
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STRABAG SE - NET CASH FLOW-OPERATING ACTIVS,AT000000STR1(WC04860),E,689885,1115097,690417,501146,268801,690720,814613,1252648,264164,1350113,735451,1076575,1280355
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STRATEC SE - NET CASH FLOW-OPERATING ACTIVS,DE000STRA555(WC04860),E,4690,10878,1448,10707,2720,23921,39752,26112,16307,29981,11950,21262,31849
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STROEER SE & CO KGAA - NET CASH FLOW-OPERATING ACTIVS,DE0007493991(WC04860),E,21236,36133,30273,95024,54944,72034,123414,190325,236338,252380,426033,478434,383613
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
STRONGBRIDGE - NET CASH FLOW-OPERATING ACTIVS,IE00BYZ5XL97(WC04860),U$,NA,NA,NA,NA,NA,-3475,-9504,-37360,-31714,-45336,-84576,-44784,-38134
STRONGBRIDGE - INCREASE/DECREASE OTH ACCURALS,IE00BYZ5XL97(WC04829),U$,NA,NA,NA,NA,NA,NA,NA,1263,475,3043,-1142,-2647,-6033
STUDSVIK AB - NET CASH FLOW-OPERATING ACTIVS,SE0000653230(WC04860),SK,30179,23928,117883,171082,1486,-13103,-10353,6123,-46389,-62134,80287,-6248,96460
STUDSVIK AB - INCREASE/DECREASE OTH ACCURALS,SE0000653230(WC04829),SK,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUBSEA 7 S.A. - NET CASH FLOW-OPERATING ACTIVS,LU0075646355(WC04860),E,341672,404451,114848,442095,427363,727689,1108746,1009838,977958,274243,363248,320911,383003
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SUEDZUCKER AG - NET CASH FLOW-OPERATING ACTIVS,DE0007297004(WC04860),E,-217000,294400,825100,590200,498700,778700,714700,502500,592000,542400,510600,263100,155200
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SUEZ SA - NET CASH FLOW-OPERATING ACTIVS,FR0010613471(WC04860),E,1258000,1453300,1545900,1611700,2005600,1552800,1686500,1685900,1599000,1630100,1630100,2049000,1804800
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SUOMINEN OYJ - NET CASH FLOW-OPERATING ACTIVS,FI0009010862(WC04860),E,18912,26793,-2459,-2897,24938,21330,37119,27274,28496,22152,32148,29894,56991
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SURTECO GROUP SE - NET CASH FLOW-OPERATING ACTIVS,DE0005176903(WC04860),E,28762,62015,20878,28756,47242,44865,46503,62603,51663,74893,54288,77839,78738
SURTECO GROUP SE - INCREASE/DECREASE OTH ACCURALS,DE0005176903(WC04829),E,7445,-5610,-1795,468,170,-104,8708,-3818,-4616,383,7632,8425,-9232
SVEDBERGS I DALSTORP - NET CASH FLOW-OPERATING ACTIVS,SE0000407991(WC04860),SK,66781,80507,64819,55228,39565,59874,43672,52280,59520,60879,54885,60729,94142
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SVENSKA CELLULOSA - NET CASH FLOW-OPERATING ACTIVS,SE0000112724(WC04860),SK,9328000,15281000,11015000,10145000,11201000,9430000,11885000,13989000,15556000,7272000,3505000,3297000,3704000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SV. HANDELSBANKEN AB - NET CASH FLOW-OPERATING ACTIVS,SE0007100599(WC04860),SK,-64974000,18722000,3278000,17160000,42001000,9810000,-77050000,-12590000,4956000,35355000,-10689000,35453000,54888000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SWECO AB (PUBL) - NET CASH FLOW-OPERATING ACTIVS,SE0014960373(WC04860),SK,557100,529700,341800,513000,414800,495800,594800,1140000,1165000,1060000,1473000,2299000,3249000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SWEDBANK AB - NET CASH FLOW-OPERATING ACTIVS,SE0000242455(WC04860),SK,7292000,11037000,-961000,3470000,13215000,-36336000,70980000,4696000,24390000,28477000,74657000,-11389000,-30309000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SWEDENCARE AB - NET CASH FLOW-OPERATING ACTIVS,SE0015988167(WC04860),SK,NA,NA,NA,NA,NA,NA,NA,3832,1874,12516,21951,33128,36502
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SWEDISH MATCH AB - NET CASH FLOW-OPERATING ACTIVS,SE0015812219(WC04860),SK,1979000,3073000,2616000,2607000,2806000,2500000,3276000,3768000,2929000,3509000,3705000,5080000,5607000
SWEDISH MATCH AB - INCREASE/DECREASE OTH ACCURALS,SE0015812219(WC04829),SK,9000,NA,NA,NA,20000,-20000,-50000,-28000,53000,4000,11000,2000,44000
SWEDISH ORPHAN - NET CASH FLOW-OPERATING ACTIVS,SE0000872095(WC04860),SK,-506489,58885,-215108,102930,405473,185389,233770,507205,342857,1332942,2090276,3634000,5214000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SWEDISH STIRLING AB - NET CASH FLOW-OPERATING ACTIVS,SE0009143993(WC04860),SK,NA,NA,NA,NA,NA,NA,NA,-1991,-11860,-10323,-11043,-86744,-45096
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SYDBANK A/S - NET CASH FLOW-OPERATING ACTIVS,DK0010311471(WC04860),DK,-2262000,5142000,-1078000,624000,3769000,4807000,1323000,13043000,2964000,3661000,-2507000,1000,667000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SYMRISE AG - NET CASH FLOW-OPERATING ACTIVS,DE000SYM9999(WC04860),E,125804,201908,194904,179253,199073,252669,280140,342620,300373,357816,416267,508469,595276
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SYNERGIE SE - NET CASH FLOW-OPERATING ACTIVS,FR0000032658(WC04860),E,51740,48933,1179,760,14830,17915,50347,43110,-4673,38928,44752,136732,126860
SYNERGIE SE - INCREASE/DECREASE OTH ACCURALS,FR0000032658(WC04829),E,NA,NA,NA,NA,NA,NA,NA,19851,32790,51168,-20343,34543,-21978
SYNTHETICMR AB - NET CASH FLOW-OPERATING ACTIVS,SE0015987946(WC04860),SK,NA,NA,NA,NA,NA,NA,-3337,-4680,4476,10655,18007,12768,-8931
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TAG IMMOBILIEN AG - NET CASH FLOW-OPERATING ACTIVS,DE0008303504(WC04860),E,36022,13085,-16986,-7259,17496,75288,80538,78475,101999,124473,159622,154409,253993
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TAKKT AG - NET CASH FLOW-OPERATING ACTIVS,DE0007446007(WC04860),E,96917,70984,88366,79353,103290,77674,101222,87437,116599,100319,99283,130844,120432
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TALANX AG - NET CASH FLOW-OPERATING ACTIVS,DE000TLX1005(WC04860),E,NA,5472000,4584000,3837000,5669000,5898000,5811000,6101000,4259000,5007000,3823000,6971000,6309000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TALENOM OYJ - NET CASH FLOW-OPERATING ACTIVS,FI4000153580(WC04860),E,NA,NA,NA,NA,NA,3452,6197,4103,6832,9858,12208,18338,23436
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TALGO SA - NET CASH FLOW-OPERATING ACTIVS,ES0105065009(WC04860),E,NA,NA,NA,65084,-46399,158955,555,-20411,-57794,184867,151635,46372,-85559
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TAMBURI INV - NET CASH FLOW-OPERATING ACTIVS,IT0003153621(WC04860),E,26321,-40164,57620,35087,459,68231,-100658,57388,5495,-50234,-9445,-22867,-86114
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TARKETT SA - NET CASH FLOW-OPERATING ACTIVS,FR0004188670(WC04860),E,NA,NA,NA,NA,230700,205700,178600,216500,238800,41000,163000,384300,264100
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TAURON POLSKA - NET CASH FLOW-OPERATING ACTIVS,PLTAURN00011(WC04860),PZ,1507068,1860716,2410251,2170198,3306725,3868014,2349514,3111153,2838827,3398753,1920204,1859461,3832210
TAURON POLSKA - INCREASE/DECREASE OTH ACCURALS,PLTAURN00011(WC04829),PZ,141383,69913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEAMVIEWER AG - NET CASH FLOW-OPERATING ACTIVS,DE000A2YN900(WC04860),E,NA,NA,NA,NA,NA,NA,NA,NA,43112,44761,61442,98415,196404
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TECHNICAL OLYMPIC SA - NET CASH FLOW-OPERATING ACTIVS,GRS403003007(WC04860),E,-6503,-1798,9507,761,4339,-974,3425,125,-5808,-2,976,-11664,-8764
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TECHNICOLOR SA - NET CASH FLOW-OPERATING ACTIVS,FR0013505062(WC04860),E,-318000,98000,65000,246000,253000,267000,337000,362000,400000,166000,223000,37000,-104000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TECHNOGYM SPA - NET CASH FLOW-OPERATING ACTIVS,IT0005162406(WC04860),E,NA,NA,NA,NA,NA,13180,42417,56644,93038,82232,62383,136286,97605
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TECNICAS REUNIDAS - NET CASH FLOW-OPERATING ACTIVS,ES0178165017(WC04860),E,274422,315119,-225405,316577,800,84526,137835,-17989,59094,-169408,107707,151186,-116585
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
