Name,Code,25/05/2008,25/05/2009,25/05/2010,25/05/2011,25/05/2012,25/05/2013,25/05/2014,25/05/2015,25/05/2016,25/05/2017,25/05/2018,25/05/2019,25/05/2020
STRABAG SE - COST OF GOODS SOLD (EXCL DEP),AT000000STR1(WC01051),8376563,8344762,8102134,9140145,8555381,8136837,8137568,8696205,7965081,8879834,10146575,10062352,9280889
FACC AG - COST OF GOODS SOLD (EXCL DEP),AT00000FACC2(WC01051),NA,NA,136789,134655,190944,246841,307387,308676,350686,434046,441107,700175,493025
FLUGHAFEN WIEN - COST OF GOODS SOLD (EXCL DEP),AT00000VIE62(WC01051),32525,29004,32903,27187,32080,33294,27014,25703,29009,31806,36640,33614,25840
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
PORR - COST OF GOODS SOLD (EXCL DEP),AT0000609607(WC01051),2409615,2241530,2009594,2050179,1445269,1742357,2017529,2056985,2250683,2938193,3457449,3282569,3113731
CA IM.ANLAGEN - COST OF GOODS SOLD (EXCL DEP),AT0000641352(WC01051),55623,69930,75816,131289,135632,105287,46088,52406,59557,60891,69409,66283,-65582
LENZING - COST OF GOODS SOLD (EXCL DEP),AT0000644505(WC01051),999816,957617,1235565,1480348,1237215,1181455,1167171,1196164,1195526,1195121,1205236,1182587,879182
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
S IMMO - COST OF GOODS SOLD (EXCL DEP),AT0000652250(WC01051),89082,243363,190822,142004,222975,90350,87494,89005,96189,96109,91433,103202,84886
TELEKOM AUSTRIA - COST OF GOODS SOLD (EXCL DEP),AT0000720008(WC01051),360963,324351,1127658,1165796,1252563,508947,457275,471676,1868423,1978441,2023566,1956328,1964331
ANDRITZ - COST OF GOODS SOLD (EXCL DEP),AT0000730007(WC01051),2904114,2608872,2863510,3744715,3046902,3230215,3151889,3384996,3107636,2990244,2989274,3333403,3658822
EVN - COST OF GOODS SOLD (EXCL DEP),AT0000741053(WC01051),1644882,1927982,1899682,1828600,1965300,1892200,804800,1302200,1156400,1281900,1265700,1401100,1212600
OMV - COST OF GOODS SOLD (EXCL DEP),AT0000743059(WC01051),19894273,13776885,18119085,28345701,35862994,36438154,30304000,18059000,14657000,14063000,15855000,15291000,10391000
VERBUND - COST OF GOODS SOLD (EXCL DEP),AT0000746409(WC01051),1963500,1761000,2087100,2717600,1393000,1412780,1392541,1528253,1363898,1513020,1455904,2168005,1353618
PALFINGER - COST OF GOODS SOLD (EXCL DEP),AT0000758305(WC01051),598057,418311,515664,641454,735695,715441,782961,890124,976179,1056815,1159626,1255300,1109691
SEMPERIT - COST OF GOODS SOLD (EXCL DEP),AT0000785555(WC01051),484827,405655,509310,625232,628793,653091,677398,707577,664080,708913,691205,674867,631554
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
WIENERBERGER - COST OF GOODS SOLD (EXCL DEP),AT0000831706(WC01051),1414497,1249901,1079545,1213672,1466947,1733614,1822165,1883806,1886444,1926466,2021143,2051205,2120272
ZUMTOBEL - COST OF GOODS SOLD (EXCL DEP),AT0000837307(WC01051),761069,672552,659529,728646,780801,740226,796628,826373,876716,741936,716617,710173,666269
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
VOESTALPINE - COST OF GOODS SOLD (EXCL DEP),AT0000937503(WC01051),7412900,8575400,6354200,7998700,9100400,8628957,8347979,8270613,8043500,8136300,9235400,10075200,9864300
MAY - COST OF GOODS SOLD (EXCL DEP),AT0000938204(WC01051),1281026,1170536,1315417,1467148,1451294,1473213,1524948,1585670,1645931,1704017,1682781,1783195,1746398
SCHOELLE - COST OF GOODS SOLD (EXCL DEP),AT0000946652(WC01051),243549,163792,189968,244799,302744,274560,245366,201245,128498,180206,227721,264785,184710
AT&S AU.TCHG.& SYSTK. - COST OF GOODS SOLD (EXCL DEP),AT0000969985(WC01051),352804,330740,263708,320514,336570,393766,403222,440109,523841,577560,632899,652290,656687
PETRO WELT TECHS. - COST OF GOODS SOLD (EXCL DEP),AT0000A00Y78(WC01051),202477,166837,158242,205082,229605,291288,273648,217924,206353,243777,195746,222412,184595
IMMOFINANZ - COST OF GOODS SOLD (EXCL DEP),AT0000A21KS2(WC01051),253636,304548,305685,413479,650380,431759,280859,291229,246866,252545,149827,153196,140314
OSTERREICHISCHE POST - COST OF GOODS SOLD (EXCL DEP),AT0000APOST4(WC01051),1894200,1902900,770000,758900,752000,750100,742600,748200,491800,406400,436600,465500,588800
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
PIERER MOBILITY - COST OF GOODS SOLD (EXCL DEP),AT0000KTMI02(WC01051),78794,65762,53789,53896,57967,68721,5286,799721,853030,1004064,960980,1003914,1024483
AGRANA BETEILIGUNGS - COST OF GOODS SOLD (EXCL DEP),AT000AGRANA3(WC01051),1411804,1648222,1554712,1697733,1965036,2158767,2174197,1778438,1757017,1776305,1741897,1699876,1692615
KAPSCH TRAFFICCOM - COST OF GOODS SOLD (EXCL DEP),AT000KAPSCH9(WC01051),118949,127978,152593,270256,416532,324926,315271,272308,310004,375955,411509,441619,479559
FREQUENTIS - COST OF GOODS SOLD (EXCL DEP),ATFREQUENT09(WC01051),NA,NA,NA,NA,NA,53533,60401,63111,71993,83199,84751,82527,77072
IGO - COST OF GOODS SOLD (EXCL DEP),AU000000IGO4(WC01051),52754,48254,53632,73141,130074,124356,119518,176852,172915,181897,312326,350903,358124
SOLVAY - COST OF GOODS SOLD (EXCL DEP),BE0003470755(WC01051),5910000,4253000,4790000,6114000,9444000,7262000,7429000,7716000,7701000,7253000,7715000,7602000,6555000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
COFINIMMO - COST OF GOODS SOLD (EXCL DEP),BE0003593044(WC01051),78868,81451,77906,85345,82569,61197,56450,55234,55973,61273,59814,59775,42895
RECTICEL - COST OF GOODS SOLD (EXCL DEP),BE0003656676(WC01051),1204969,936796,1022816,1061173,1067135,778678,783838,810665,815399,920886,884395,791210,625554
BEFIMMO - COST OF GOODS SOLD (EXCL DEP),BE0003678894(WC01051),43599,37821,40711,38218,42681,7471,7572,10098,50894,47833,48382,47509,51962
GIMV - COST OF GOODS SOLD (EXCL DEP),BE0003699130(WC01051),NA,NA,NA,NA,NA,NA,14534,13479,14176,15322,15098,15803,17734
RETAIL ESTATES - COST OF GOODS SOLD (EXCL DEP),BE0003720340(WC01051),3333,3101,5575,5681,5220,6954,8648,9313,10677,11854,14061,18903,21817
ORANGE BELGIUM - COST OF GOODS SOLD (EXCL DEP),BE0003735496(WC01051),576994,631737,720490,808781,705838,649507,606789,598121,585696,623451,643575,622599,609323
UCB - COST OF GOODS SOLD (EXCL DEP),BE0003739530(WC01051),966000,805000,798000,767000,854000,880000,834000,906000,970000,522000,910000,955000,1009000
INTERVEST OFFICES & - COST OF GOODS SOLD (EXCL DEP),BE0003746600(WC01051),10278,9890,14784,14196,17192,2763,3194,133,1933,2371,2160,2141,3003
AGF - COST OF GOODS SOLD (EXCL DEP),BE0003755692(WC01051),1951000,1767000,1855000,2092000,2135000,1951000,1743000,1744000,1623000,1576000,1479000,1416000,1146000
GREENYARD - COST OF GOODS SOLD (EXCL DEP),BE0003765790(WC01051),402281,360541,442328,NA,639534,336030,347227,352906,2928901,3897937,3830591,3661282,3750764
ION BEAM APPLICATIONS - COST OF GOODS SOLD (EXCL DEP),BE0003766806(WC01051),204282,205096,228145,91928,132317,120772,120828,152775,185542,186402,132545,178005,163941
GBL NEW - COST OF GOODS SOLD (EXCL DEP),BE0003797140(WC01051),NA,NA,NA,1619000,2039200,1429300,1371400,1516200,1533800,1632200,1830200,1863300,1683000
EXMAR - COST OF GOODS SOLD (EXCL DEP),BE0003808251(WC01051),250772,207561,216324,256260,264620,225342,107834,120091,102828,117833,105036,113879,83919
PROXIMUS - COST OF GOODS SOLD (EXCL DEP),BE0003810273(WC01051),2029000,2176000,2755000,2656000,2610000,2561000,2420000,2377000,2242000,2166000,2126000,2017000,1900000
EURONAV - COST OF GOODS SOLD (EXCL DEP),BE0003816338(WC01051),177755,163449,193459,177274,191502,169447,183573,203958,199106,186512,277705,318921,292930
ELIA GROUP - COST OF GOODS SOLD (EXCL DEP),BE0003822393(WC01051),407500,433500,597000,802700,830200,846000,480800,481000,480400,476000,1162900,1306700,1373600
TELENET GROUP HOLDING - COST OF GOODS SOLD (EXCL DEP),BE0003826436(WC01051),327679,379517,421993,439925,473829,548973,575411,591751,841120,878445,742528,675900,688800
AEDIFICA - COST OF GOODS SOLD (EXCL DEP),BE0003851681(WC01051),2262,3954,4416,4412,5301,5727,2941,1985,3297,2584,3066,4936,4943
MONTEA - COST OF GOODS SOLD (EXCL DEP),BE0003853703(WC01051),2482,3631,4726,5197,5535,1106,1529,1843,1460,1372,1916,2045,2080
FAGRON - COST OF GOODS SOLD (EXCL DEP),BE0003874915(WC01051),318943,349457,375024,427297,470030,295236,333802,379775,325480,348701,376511,419404,435045
COMPAGNIE D ENTREPRISES - COST OF GOODS SOLD (EXCL DEP),BE0003883031(WC01051),1587620,1459206,1625899,1675538,1503998,1856778,2676566,2378501,2037884,2272734,2799693,2799892,2563217
MELEXIS - COST OF GOODS SOLD (EXCL DEP),BE0165385973(WC01051),99721,73180,110002,115166,121384,137734,157075,191975,230468,269763,299914,273622,296783
COLRUYT - COST OF GOODS SOLD (EXCL DEP),BE0974256852(WC01051),4320600,4786400,5084800,5653700,6084300,6210800,6502000,6697500,6856600,7087300,6682400,6962700,7016200
BEKAERT (D) - COST OF GOODS SOLD (EXCL DEP),BE0974258874(WC01051),1927675,1754210,2191192,2488358,2777294,2531539,2565859,2874155,2821968,3191730,3515091,3514084,2977527
D IETEREN GROUP - COST OF GOODS SOLD (EXCL DEP),BE0974259880(WC01051),3936500,3937700,4512500,4014600,3735700,3670800,3696400,4029600,4330900,2963300,3067200,3262100,2831900
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BPOST - COST OF GOODS SOLD (EXCL DEP),BE0974268972(WC01051),593400,469100,485800,520500,546200,547900,579300,587700,639100,1090300,1640800,1685700,1915300
ONTEX GROUP - COST OF GOODS SOLD (EXCL DEP),BE0974276082(WC01051),NA,NA,NA,909500,939500,1064900,1142900,1187200,1373100,1632600,1621100,1587400,1405000
XIOR STUDENT HOUSING - COST OF GOODS SOLD (EXCL DEP),BE0974288202(WC01051),NA,NA,NA,NA,NA,NA,NA,NA,675,1519,1408,3052,4271
ANHEUSE - COST OF GOODS SOLD (EXCL DEP),BE0974293251(WC01051),6227000,10677238,10615688,10414527,11137319,10984507,11787240,13598087,14070491,16445829,15007739,15748524,14580090
NYRSTAR - COST OF GOODS SOLD (EXCL DEP),BE0974294267(WC01051),1897500,1343900,2136000,2552800,2324900,2150300,2104800,2381000,2169300,2903000,3193200,1246,4213
ECONOCOM GROUP - COST OF GOODS SOLD (EXCL DEP),BE0974313455(WC01051),683182,720626,961120,1498700,1442804,1664988,1981169,2185800,2388300,2796200,2689900,2748000,2391500
UMICORE - COST OF GOODS SOLD (EXCL DEP),BE0974320526(WC01051),8623486,6785526,9313631,13973441,11696973,8919171,7952920,8820471,9544268,10883993,12434029,16301904,19427107
TITAN CEMENT - COST OF GOODS SOLD (EXCL DEP),BE0974338700(WC01051),NA,NA,NA,NA,NA,NA,NA,1039425,1071848,1070086,1089172,1177928,1158769
WAREHOUSES DE PAUW - COST OF GOODS SOLD (EXCL DEP),BE0974349814(WC01051),4811,5611,5507,5696,7345,3621,3134,2691,4911,4224,5218,21756,24191
BARCO NEW - COST OF GOODS SOLD (EXCL DEP),BE0974362940(WC01051),465029,448987,596202,714225,764226,708660,534399,600871,673457,628195,581086,610285,446417
BW LPG - COST OF GOODS SOLD (EXCL DEP),BMG173841013(WC01051),NA,23015,91111,104978,153941,160516,208192,146843,99811,156318,220858,269930,260961
BW OFFSHORE - COST OF GOODS SOLD (EXCL DEP),BMG1738J1247(WC01051),1300117,1106960,780408,867122,3126517,252701,0,0,0,0,0,1516913,1378793
FRONTLINE - COST OF GOODS SOLD (EXCL DEP),BMG3682E1921(WC01051),805404,424474,476550,475875,404274,401310,412314,172146,279129,395062,508395,552489,530537
HAFNIA - COST OF GOODS SOLD (EXCL DEP),BMG4233B1090(WC01051),NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
ODFJELL DRILLING - COST OF GOODS SOLD (EXCL DEP),BMG671801022(WC01051),NA,0,0,0,0,0,0,0,0,0,0,0,0
GOLAR LNG (NAS) - COST OF GOODS SOLD (EXCL DEP),BMG9456A1009(WC01051),531197,623658,515959,375048,558141,342498,487915,1017108,843813,965161,1655990,1410324,1138282
INTERNATIONAL PETROLEUM - COST OF GOODS SOLD (EXCL DEP),CA46016U1084(WC01051),NA,NA,NA,NA,NA,NA,484790,669420,619643,569679,1588186,2412031,1911475
CAVOTEC - COST OF GOODS SOLD (EXCL DEP),CH0136071542(WC01051),1110536,484775,590676,1377078,1543654,1665353,1791334,1810022,1488190,1784013,1774015,1701691,1446244
FENIX OUTDOOR - COST OF GOODS SOLD (EXCL DEP),CH0242214887(WC01051),814945,935232,1072479,1283634,1064999,1147275,1326555,2903210,2984768,3266575,3599011,3894250,3657220
EDAG ENGINEERING GROUP - COST OF GOODS SOLD (EXCL DEP),CH0303692047(WC01051),NA,NA,NA,NA,78815,92759,123612,100204,99191,97160,116456,136819,83587
CEZ - COST OF GOODS SOLD (EXCL DEP),CZ0005112300(WC01051),60714000,64565000,89683000,101556000,105727000,93094000,89273000,103229000,103451000,98537000,72777000,80860000,83491000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TELF.O2 CZECH REPUBLIC - COST OF GOODS SOLD (EXCL DEP),CZ0009093209(WC01051),6633000,14835000,14964000,13255000,15247000,23938000,23273000,22567000,23060000,22855000,22019000,18547000,18909000
ADLER REAL ESTATE - COST OF GOODS SOLD (EXCL DEP),DE0005008007(WC01051),4897,4644,2283,6521,4490,10996,106244,269741,262821,172329,212871,684373,552663
AHLERS - COST OF GOODS SOLD (EXCL DEP),DE0005009740(WC01051),203057,182322,174314,178378,127064,122448,128791,122956,120871,118862,113831,107262,79907
UNITED INTERNET - COST OF GOODS SOLD (EXCL DEP),DE0005089031(WC01051),981896,988801,1189386,1336880,1528390,1694440,1960308,2083420,2458733,2501700,3139380,3119683,3462450
ADVA OPTICAL NETWORKING - COST OF GOODS SOLD (EXCL DEP),DE0005103006(WC01051),113335,117638,152075,170021,172182,161354,187520,247718,360822,306009,272833,305672,305868
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
BECHTLE - COST OF GOODS SOLD (EXCL DEP),DE0005158703(WC01051),1207125,1173382,1479723,1686606,1767457,1885192,2146424,2346529,2563071,2970595,3614975,4524257,4878967
SURTECO GROUP - COST OF GOODS SOLD (EXCL DEP),DE0005176903(WC01051),273745,237853,261559,287848,295038,291531,468041,480662,473255,506299,527460,511197,450267
BMW - COST OF GOODS SOLD (EXCL DEP),DE0005190003(WC01051),37863000,36706000,41241000,44459000,49622000,50782000,52758000,62740000,64258000,66605000,66577000,75845000,75286000
BAYWA - COST OF GOODS SOLD (EXCL DEP),DE0005194062(WC01051),7638920,6181253,6767955,8411956,9311251,14620350,13854202,13483597,13976839,14477122,14947900,15276100,15163600
BEIERSDORF - COST OF GOODS SOLD (EXCL DEP),DE0005200000(WC01051),1870000,1758000,1887000,1942000,2066000,2156000,2261000,2657000,2627000,2760000,2910000,2982000,2727000
ENBW ENGE.BADE - COST OF GOODS SOLD (EXCL DEP),DE0005220008(WC01051),12029300,11057000,14623700,16637200,16854700,17136800,17418200,17274300,16546900,18031700,16541600,14674700,14102300
BIOTEST - COST OF GOODS SOLD (EXCL DEP),DE0005227201(WC01051),181001,202912,223722,229478,223872,271000,334000,376900,334700,229300,248200,269100,334300
CARL ZEISS MEDITEC - COST OF GOODS SOLD (EXCL DEP),DE0005313704(WC01051),284027,301434,296985,325015,382616,399905,402929,481216,488593,508928,539189,579067,529510
CEWE STIFTUNG - COST OF GOODS SOLD (EXCL DEP),DE0005403901(WC01051),255229,258232,269505,281200,184640,188572,162234,157327,168288,167456,177705,184250,169182
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LEONI - COST OF GOODS SOLD (EXCL DEP),DE0005408884(WC01051),2361865,1771792,2335417,2920030,3014610,3107207,3281741,3638386,3550303,3960941,4138407,4227140,3514851
CONTINENTAL - COST OF GOODS SOLD (EXCL DEP),DE0005439004(WC01051),17861900,14549700,18777400,22599700,24060800,23825600,24230300,27265300,27880400,30558100,31112600,31158100,26258800
LANXESS - COST OF GOODS SOLD (EXCL DEP),DE0005470405(WC01051),4837000,3698000,5099000,6440000,6608000,6027000,5928000,5680000,5455000,6880000,4903000,4490000,3992000
BORUSSIA DORTMUND - COST OF GOODS SOLD (EXCL DEP),DE0005493092(WC01051),49972,53551,52644,69199,12477,17491,20312,20684,25676,25929,20094,21273,22392
1&1 - COST OF GOODS SOLD (EXCL DEP),DE0005545503(WC01051),294336,283082,272074,244104,235161,169163,145250,372863,429182,1874299,2505753,2527285,2835243
DRAEGERWERK PREF. - COST OF GOODS SOLD (EXCL DEP),DE0005550636(WC01051),1002786,1054270,1111651,1118149,1175423,1157089,1219627,1353020,1349365,1382509,1448529,1540647,1743961
DEUTSCHE POST - COST OF GOODS SOLD (EXCL DEP),DE0005552004(WC01051),31811000,25636000,29349000,30433000,31758000,31124000,31904000,33048000,30488000,32542000,31587000,31834000,33506000
DEUTSCHE TELEKOM - COST OF GOODS SOLD (EXCL DEP),DE0005557508(WC01051),24053000,24276000,24640000,22786000,23180000,25351000,27965000,30759000,34984000,35848000,35741000,34509000,41914000
GLOBAL PVQ - COST OF GOODS SOLD (EXCL DEP),DE0005558662(WC01051),932800,858600,1060700,1112300,NA,NA,NA,NA,NA,NA,NA,NA,NA
DUERR - COST OF GOODS SOLD (EXCL DEP),DE0005565204(WC01051),1310442,849252,1018111,1578053,1945615,1903188,1953806,2881728,2658696,2798058,2944626,3005611,2640829
FRAPORT - COST OF GOODS SOLD (EXCL DEP),DE0005773303(WC01051),436900,410700,453800,500400,513100,63900,48200,46900,60900,95600,404300,489600,233000
FRESENIUS - COST OF GOODS SOLD (EXCL DEP),DE0005785604(WC01051),7928000,8898000,9988000,10204000,12225000,13100000,15449000,17964000,18759000,21988000,22217000,22627000,23461000
FRESENIUS MED.CARE - COST OF GOODS SOLD (EXCL DEP),DE0005785802(WC01051),4469382,4989030,5610145,5524463,6660026,6934853,7676731,9631198,10252957,11044805,10667624,10530348,10734721
GFT TECHNOLOGIES - COST OF GOODS SOLD (EXCL DEP),DE0005800601(WC01051),148868,130375,218525,239714,108304,108559,125130,62425,59848,55590,54050,46269,49475
DEUTSCHE BOERSE - COST OF GOODS SOLD (EXCL DEP),DE0005810055(WC01051),347400,373000,210900,244000,276700,304500,360700,429600,285600,340200,352700,379400,542500
DMG MORI - COST OF GOODS SOLD (EXCL DEP),DE0005878003(WC01051),1466484,967063,1056481,1226898,1496128,1556992,1677943,1723682,1748640,1810375,2078490,2126246,1500986
BILFINGER BERGER - COST OF GOODS SOLD (EXCL DEP),DE0005909006(WC01051),8540500,8387800,6800100,6981200,7224900,7133700,6641300,5600500,3750000,3632300,3699300,3804600,3033000
HEIDELBERGCEMENT - COST OF GOODS SOLD (EXCL DEP),DE0006047004(WC01051),7892500,7216700,7639900,7406200,5881500,5585200,5292400,5445100,5861300,6733700,7400600,7209200,6245000
HENKEL - COST OF GOODS SOLD (EXCL DEP),DE0006048408(WC01051),7275000,6877000,7480000,8058000,8340000,8105000,8242000,8900000,9194000,9931000,10099000,10094000,9237000
COVESTRO - COST OF GOODS SOLD (EXCL DEP),DE0006062144(WC01051),NA,NA,NA,NA,NA,NA,8992000,8699000,7928000,8681000,9298000,8907000,7432000
HOCHTIEF - COST OF GOODS SOLD (EXCL DEP),DE0006070006(WC01051),17516383,16031302,17687823,20579469,22756178,17695141,15713027,15465798,14748859,16275092,17413849,18986421,17404064
INDUS HOLDING - COST OF GOODS SOLD (EXCL DEP),DE0006200108(WC01051),668927,576448,705903,816550,528499,580406,598036,658095,653458,759087,793157,812604,725832
SALZGITTER - COST OF GOODS SOLD (EXCL DEP),DE0006202005(WC01051),10087800,7004500,7059400,8470400,7674100,6554200,6276000,5698200,5144300,5850600,5969800,5610800,4737300
KUKA - COST OF GOODS SOLD (EXCL DEP),DE0006204407(WC01051),991300,729300,861600,1141500,1342900,1324000,1564700,2210100,2164700,2710800,2508500,2511000,2058600
JUNGHEINRICH PREF. - COST OF GOODS SOLD (EXCL DEP),DE0006219934(WC01051),1382256,1123569,1138242,1330538,1388698,1416264,1535547,1690671,1887824,2135365,2373758,2518517,2279571
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
INFINEON TECHNOLOGIES - COST OF GOODS SOLD (EXCL DEP),DE0006231004(WC01051),2281000,1837000,1722000,1979000,2049000,2054000,2159000,2955000,3310000,3630000,3904000,4136000,4755000
ARCANDOR (STU) - COST OF GOODS SOLD (EXCL DEP),DE0006275001(WC01051),15558942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEUTZ - COST OF GOODS SOLD (EXCL DEP),DE0006305006(WC01051),1290200,794300,963500,1212100,1026100,1162900,1231400,937800,990700,1177400,1424500,1450500,1036500
KRONES - COST OF GOODS SOLD (EXCL DEP),DE0006335003(WC01051),1772248,1516002,1656323,1874963,1297633,1351415,1423426,1525171,1702937,1847677,1981301,1970386,1618789
LPKF LASER & ELTN. - COST OF GOODS SOLD (EXCL DEP),DE0006450000(WC01051),25345,26060,34786,43934,66725,72442,77421,64071,74076,75036,87814,93283,63397
MLP - COST OF GOODS SOLD (EXCL DEP),DE0006569908(WC01051),109581,108879,105440,82416,83934,214158,233633,253584,298504,309344,332533,369925,397041
MERCK KGAA - COST OF GOODS SOLD (EXCL DEP),DE0006599905(WC01051),1602800,1758000,1964000,2490300,2710000,2568100,2987500,3474500,4303000,4583000,4573000,4969000,5660000
GEA GROUP - COST OF GOODS SOLD (EXCL DEP),DE0006602006(WC01051),3605819,3048620,3020391,3706713,3889988,2825327,2966418,3011609,2987430,3054912,3276054,3276316,3022058
AURUBIS - COST OF GOODS SOLD (EXCL DEP),DE0006766504(WC01051),7915549,6494773,9158880,12677097,12885232,12212614,10921288,10477027,8977563,10230498,9797279,10171911,11605224
PFEIFFER VACUUM TECH. - COST OF GOODS SOLD (EXCL DEP),DE0006916604(WC01051),102832,100005,113333,330571,277708,242127,245791,258333,276172,358945,406950,393789,376786
PUMA - COST OF GOODS SOLD (EXCL DEP),DE0006969603(WC01051),1217300,1070100,1361600,1515600,1691700,1597800,1586700,1847200,1970300,2181500,2316800,2569400,2484700
RHEINMETALL - COST OF GOODS SOLD (EXCL DEP),DE0007030009(WC01051),3026000,2745000,2887000,3288000,2520000,2547000,2543000,2781000,3011000,3147000,3165000,3209000,2929000
RWE - COST OF GOODS SOLD (EXCL DEP),DE0007037129(WC01051),32623000,29660000,33034000,33694000,34284000,31010000,33407000,34008000,33134000,31003000,10192000,8981000,9720000
RHOE - COST OF GOODS SOLD (EXCL DEP),DE0007042301(WC01051),539700,595200,2170700,2240700,753354,791853,441498,321954,329542,347550,372540,408045,422563
KWS SAAT - COST OF GOODS SOLD (EXCL DEP),DE0007074007(WC01051),288736,361452,384101,408194,492967,568946,568736,411492,434858,444618,395922,409657,463117
MERCEDE - COST OF GOODS SOLD (EXCL DEP),DE0007100000(WC01051),67202000,58580000,68293000,74146000,80895000,88014000,96757000,112386000,109175000,116421000,119617000,120224000,108736000
SAP - COST OF GOODS SOLD (EXCL DEP),DE0007164600(WC01051),3393000,3066000,3360000,3631000,4201000,4048000,4262000,5337000,4908000,5464000,5827000,6166000,5802000
SARTORIUS - COST OF GOODS SOLD (EXCL DEP),DE0007165607(WC01051),302003,303369,318425,350564,385085,409896,406646,504153,592798,599364,649056,753224,949262
KOENIG & BAUER - COST OF GOODS SOLD (EXCL DEP),DE0007193500(WC01051),1113800,801400,834600,859600,883200,783100,767700,721500,798100,830600,845500,872000,793200
SGL CARBON - COST OF GOODS SOLD (EXCL DEP),DE0007235301(WC01051),1017000,828600,945800,1049900,1231900,1143100,1025100,985400,579300,633400,764100,787800,655000
SIEMENS - COST OF GOODS SOLD (EXCL DEP),DE0007236101(WC01051),53269000,53099000,51047000,48758000,53349000,52234000,48758000,51243000,53063000,54810000,54766000,57428000,33895000
CECONOMY - COST OF GOODS SOLD (EXCL DEP),DE0007257503(WC01051),52334000,50391000,51443000,51261000,52780000,49181210,49786000,46914000,46818000,17556000,17070000,17288000,17047000
SUEDZUCKER - COST OF GOODS SOLD (EXCL DEP),DE0007297004(WC01051),4075700,4388900,4373000,4595400,5096300,5709300,5129500,4694300,4267100,4177800,4521900,4648900,4447600
HEIDELB.DRUCKMASCHINEN - COST OF GOODS SOLD (EXCL DEP),DE0007314007(WC01051),2493215,2203753,1975924,2137614,2109651,1323270,1125360,1090233,1170729,1127128,1040252,1095324,1112760
TAKKT - COST OF GOODS SOLD (EXCL DEP),DE0007446007(WC01051),649001,525551,566919,596988,533296,536882,562882,610427,645490,642124,690551,712293,643758
DEUTSCHE EUROSHOP - COST OF GOODS SOLD (EXCL DEP),DE0007480204(WC01051),14467,14385,17048,20066,23938,16541,18984,19383,20398,21539,22183,24429,28288
THYSSENKRUPP - COST OF GOODS SOLD (EXCL DEP),DE0007500001(WC01051),42746000,35050000,34825000,34704000,36583000,31903000,33980000,34477000,31473000,33367000,28839000,34944000,25739000
VILLEROY & BOCH - COST OF GOODS SOLD (EXCL DEP),DE0007657231(WC01051),475243,391065,388845,406879,394400,391700,394100,409900,422400,437700,464500,438500,433600
VOLKSWAGEN - COST OF GOODS SOLD (EXCL DEP),DE0007664005(WC01051),84496000,78862000,90660000,115416000,137553000,147271000,146106000,156424000,151759000,166028000,166840000,178269000,157024000
VOSSLOH - COST OF GOODS SOLD (EXCL DEP),DE0007667107(WC01051),931600,892100,1016300,925300,952900,1044700,1128700,950400,703900,679500,647500,684000,621000
ELRINGKLINGER N - COST OF GOODS SOLD (EXCL DEP),DE0007856023(WC01051),423132,370118,479836,657374,735398,770201,887912,1045459,1066398,1155138,1229030,1286276,1044282
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
DEUTSCHE LUFTHANSA - COST OF GOODS SOLD (EXCL DEP),DE0008232125(WC01051),20035000,19241000,22636000,24125000,17823000,17342000,16983000,17345000,16849000,18660000,18129000,19085000,6102000
TAG IMMOBILIEN - COST OF GOODS SOLD (EXCL DEP),DE0008303504(WC01051),71501,108283,51269,104284,128522,49354,44397,45804,43452,35444,132125,120506,131604
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
NORDEX - COST OF GOODS SOLD (EXCL DEP),DE000A0D6554(WC01051),980447,1023788,825569,800879,841894,1250050,1512751,2104062,2865375,2611234,2148873,2869800,4537377
MTU AERO ENGINES HLDG. - COST OF GOODS SOLD (EXCL DEP),DE000A0D9PT0(WC01051),2062000,2040000,2067900,2264400,2695200,3041700,3232300,3692500,3902900,4073600,3599000,3521000,3243000
SMA SOLAR TECHNOLOGY - COST OF GOODS SOLD (EXCL DEP),DE000A0DJ6J9(WC01051),419031,581484,1205134,1164123,1056461,718261,583685,723893,640963,638294,577799,703340,817144
